date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19840917,1984,84036,USSR,KEMERO RUSS,UGS,55.835,87.408,4.9,0,0,10,10,PEACEFUL NUCLEAR EXPLOSION,KVARTS,SHAFT
19841002,1984,84054,USA,NTS,BKY,0,0,4.3,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,VERMEJO,SHAFT
19841003,1984,84037,CHINA,LOP NOR,UGS,41.633,88.781,5.3,0,0,15,70,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19841018,1984,84038,USSR,SEMI KAZAKH,NOA,50,80,4.5,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19841025,1984,84039,USSR,NZ RUSS,UGS,73.365,54.979,5.8,5.3,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19841027,1984,84040,USSR,SEMI KAZAKH,UGS,49.95,78.842,6.2,4.4,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19841027,1984,84041,USSR,ASTRAK RUSS,UGS,47.044,47.919,4.8,0,0,3.2,3.2,PEACEFUL NUCLEAR EXPLOSION,VEGA,SHAFT
19841027,1984,84042,USSR,ASTRAK RUSS,UGS,46.843,48.023,4.8,0,0,3.2,3.2,PEACEFUL NUCLEAR EXPLOSION,VEGA,SHAFT
19841027,1984,84043,FRANCE,MURUROA,WTN,0,0,4.8,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MACHAON,SHAFT
19841102,1984,84044,FRANCE,MURUROA,BKY,0,0,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,ACASTE,SHAFT
19841110,1984,84045,USA,NTS,BKY,0,0,4.4,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,VILLITA,SHAFT
19841123,1984,84046,USSR,SEMI KAZAKH,NOA,49,78,4.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19841201,1984,84056,FRANCE,MURUROA,WTN,-22,-139,4.2,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,MILLETOS,SHAFT
19841202,1984,84047,USSR,SEMI KAZAKH,NOA,50,81,6.1,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19841206,1984,84048,FRANCE,MURUROA,BKY,0,0,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,MENNON,SHAFT
19841209,1984,84049,UK,NTS,NOA,36,-112,5.1,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,EGMONT,SHAFT
19841215,1984,84050,USA,NTS,NOA,37,-116,5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,TIERRA,SHAFT
19841216,1984,84051,USSR,SEMI KAZAKH,NOA,48,77,6.6,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19841219,1984,84052,CHINA,LOP NOR,HFS,41.5,89,4.7,0,0,5,50,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19841220,1984,84055,USA,NTS,BKY,0,0,4.2,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MINERO,SHAFT
19841228,1984,84053,USSR,SEMI KAZAKH,NOA,49,80,6.6,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850210,1985,85001,USSR,SEMI KAZAKH,UGS,49.869,78.818,5.9,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850315,1985,85002,USA,NTS,UGS,37.058,-116.045,4.8,0,0.427,20,150,WEAPONS DEVELOPMENT PROGRAM,VAUGHN,SHAFT
19850323,1985,85003,USA,NTS,UGS,37.18,-116.089,5.4,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,COTTAGE,SHAFT
19850402,1985,85004,USA,NTS,UGS,37.095,-116.032,5.7,4.7,0.64,20,150,WEAPONS DEVELOPMENT PROGRAM,HERMOSA,SHAFT
19850406,1985,85005,USA,NTS,UGS,37.201,-116.207,4.8,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MISTY RAIN,TUNNEL
19850425,1985,85006,USSR,SEMI KAZAKH,UGS,49.907,78.932,5.9,4.1,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850430,1985,85007,FRANCE,MURUROA,WTN,0,0,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CERCYON,SHAFT
19850502,1985,85008,USA,NTS,UGS,37.253,-116.325,5.7,4.7,0.661,20,150,WEAPONS DEVELOPMENT PROGRAM,TOWANDA,SHAFT
19850508,1985,85009,FRANCE,MURUROA,WTN,0,0,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,NISOS,SHAFT
19850603,1985,85010,FRANCE,MURUROA,WTN,0,0,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TALAOS,SHAFT
19850607,1985,85011,FRANCE,MURUROA,WTN,0,0,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ERGINOS,SHAFT
19850612,1985,85012,USA,NTS,UGS,37.248,-116.489,5.5,0,0.608,20,150,WEAPONS DEVELOPMENT PROGRAM,SALUT,SHAFT
19850612,1985,85013,USA,NTS,UGS,37.008,-116.084,4.5,0,0.293,0,20,WEAPONS DEVELOPMENT PROGRAM,VILLE,SHAFT
19850615,1985,85014,USSR,SEMI KAZAKH,HFS,50,79,7.2,4.5,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850618,1985,85034,USSR,TUYMEN RUSS,MTM,0,0,0,0,0,2.5,2.5,PEACEFUL NUCLEAR EXPLOSION,BENZOL,SHAFT
19850626,1985,85015,USA,NTS,UGS,37.124,-116.122,4.3,0,0.381,0,20,WEAPONS DEVELOPMENT PROGRAM,MARIBO,SHAFT
19850630,1985,85016,USSR,SEMI KAZAKH,HFS,50,79,7.1,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850711,1985,85035,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19850718,1985,85017,USSR,ARKHAN RUSS,UGS,65.965,40.754,5,0,0,8.5,8.5,PEACEFUL NUCLEAR EXPLOSION,AGAT,SHAFT
19850719,1985,85036,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19850720,1985,85018,USSR,SEMI KAZAKH,HFS,50,79,6.7,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19850725,1985,85019,USSR,SEMI KAZAKH,HFS,50,79,5.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19850725,1985,85020,USA,NTS,UGS,37.297,-116.438,5.2,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,SERENA,SHAFT
19850814,1985,85031,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CEBRERO,SHAFT
19850817,1985,85021,USA,NTS,UGS,37.002,-116.043,4.5,0,0.332,0,20,WEAPONS DEVELOPMENT PROGRAM,CHAMITA,SHAFT
19850927,1985,85022,USA,NTS,UGS,37.09,-116.002,4.8,0,0.366,0,20,WEAPONS DEVELOPMENT PROGRAM,PONIL,SHAFT
19851009,1985,85023,USA,NTS,UGS,37.209,-116.152,4.6,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,DIAMOND BEECH,TUNNEL
19851009,1985,85032,USA,NTS,DOE,37,-116,0,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MILL YARD,TUNNEL
19851016,1985,85024,USA,NTS,UGS,37.11,-116.121,4.8,0,0.415,20,150,WEAPONS DEVELOPMENT PROGRAM,ROQUEFORT,SHAFT
19851024,1985,85025,FRANCE,MURUROA,WTN,-22,-139,4.8,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,HERO,SHAFT
19851026,1985,85026,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,CODROS,SHAFT
19851030,1985,85033,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ABO,SHAFT
19851124,1985,85027,FRANCE,MURUROA,WTN,-22,-139,4.9,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ZETES,SHAFT
19851126,1985,85028,FRANCE,MURUROA,WTN,-22,-139,5.6,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,MEGAREE,SHAFT
19851205,1985,85029,UK,NTS,UGS,37.053,-116.045,5.7,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,KINIBITO,SHAFT
19851228,1985,85030,USA,NTS,UGS,37.238,-116.473,5.3,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,GOLDSTONE,SHAFT
19860322,1986,86001,USA,NTS,UGS,37.083,-116.066,5.3,0,0,29,29,WEAPONS DEVELOPMENT PROGRAM,GLENCOE,SHAFT
19860410,1986,86002,USA,NTS,UGS,37.157,-116.204,5.1,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MIGHTY OAK,TUNNEL
19860420,1986,86022,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MOGOLLON,SHAFT
19860422,1986,86003,USA,NTS,UGS,37.264,-116.44,5.3,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,JEFFERSON,SHAFT
19860426,1986,86004,FRANCE,MURUROA,WTN,-22.15,-139.12,4.8,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,HYLLOS,SHAFT
19860506,1986,86005,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,CETO,SHAFT
19860521,1986,86006,USA,NTS,UGS,37.125,-116.061,4.8,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PANAMINT,SHAFT
19860527,1986,86007,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,STHELENOSS,SHAFT
19860530,1986,86008,FRANCE,MURUROA,WTN,-21.913,-139.1,5.6,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,GALATEE,SHAFT
19860605,1986,86009,USA,NTS,UGS,37.098,-116.016,5.2,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,TAJO,SHAFT
19860625,1986,86010,UK,NTS,UGS,37.265,-116.499,5.5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,DARWIN,SHAFT
19860717,1986,86011,USA,NTS,UGS,37.279,-116.356,5.7,0,0,119,119,WEAPONS DEVELOPMENT PROGRAM,CYBAR,SHAFT
19860724,1986,86012,USA,NTS,UGS,37.143,-116.071,4.5,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,CORNUCOPIA,SHAFT
19860904,1986,86023,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,GALVESTON,SHAFT
19860911,1986,86013,USA,NTS,UGS,37.069,-116.05,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ALEMAN,SHAFT
19860930,1986,86014,USA,NTS,UGS,37.3,-116.307,5.5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,LABQUARK,SHAFT
19861016,1986,86015,USA,NTS,UGS,37.22,-116.462,0,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,BELMONT,SHAFT
19861110,1986,86016,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,HESIONE,SHAFT
19861112,1986,86017,FRANCE,MURUROA,UGS,-21.894,-139.068,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NAUPLIOS,SHAFT
19861114,1986,86018,USA,NTS,UGS,37.1,-116.048,5.7,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,GASCON,SHAFT
19861206,1986,86019,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,PENELEOS,SHAFT
19861210,1986,86020,FRANCE,MURUROA,UGS,-21.877,-138.986,5.3,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,CIRCE,SHAFT
19861213,1986,86021,USA,NTS,UGS,37.263,-116.412,5.5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,BODIE,SHAFT
19870203,1987,87001,USA,NTS,UGS,37.225,-116.08,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,HAZEBROOK,SHAFT
19870211,1987,87002,USA,NTS,UGS,37.011,-116.045,4.5,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TORNERO,SHAFT
19870226,1987,87003,USSR,SEMI KAZAKH,HFS,50,78,5.4,0,0,0.001,20,SOVIET NUCLEAR STUDY,NA,TUNNEL
19870312,1987,87004,USSR,SEMI KAZAKH,HFS,50,79,6.6,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19870318,1987,87005,USA,NTS,HFS,37,-116,4.5,4,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MIDDLE NOTE,TUNNEL
19870403,1987,87006,USSR,SEMI KAZAKH,HFS,50,79,7.3,4.7,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19870403,1987,87048,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19870417,1987,87007,USSR,SEMI KAZAKH,HFS,49.851,78.69,7.2,4.3,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19870418,1987,87008,USA,NTS,HFS,37.248,-116.509,5.5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,DELAMAR,SHAFT
19870419,1987,87009,USSR,PERM RUSS,HFS,60.781,56.22,4.5,0,0,3.2,3.2,PEACEFUL NUCLEAR EXPLOSION,GELIY,SHAFT
19870419,1987,87010,USSR,PERM RUSS,HFS,60.674,56.295,4.5,0,0,3.2,3.2,PEACEFUL NUCLEAR EXPLOSION,GELIY,SHAFT
19870422,1987,87011,USA,NTS,HFS,36.983,-116.005,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PRECIDIO,SHAFT
19870430,1987,87012,USA,NTS,HFS,37.233,-116.423,5.7,4.3,0,30,150,WEAPONS DEVELOPMENT PROGRAM,HARDIN,SHAFT
19870505,1987,87013,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,JOCASTE,SHAFT
19870506,1987,87014,USSR,SEMI KAZAKH,HFS,49.75,77.99,6.1,0,0,0.001,20,SOVIET NUCLEAR STUDY,NA,TUNNEL
19870520,1987,87015,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,LYCOMEDE,SHAFT
19870605,1987,87016,CHINA,LOP NOR,HFS,41.6,88.9,6.8,4.4,0,50,200,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19870606,1987,87017,USSR,SEMI KAZAKH,HFS,49.865,78.143,0,0,0,0.001,20,SOVIET NUCLEAR STUDY,NA,TUNNEL
19870606,1987,87018,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,DIRCE,SHAFT
19870618,1987,87019,USA,NTS,DOE,37.194,-116.035,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,BRIE,SHAFT
19870620,1987,87020,USSR,SEMI KAZAKH,HFS,49.901,78.726,0,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19870620,1987,87021,USA,NTS,DOE,37.22,-116.178,0,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MISSION GHOST,TUNNEL
19870621,1987,87022,FRANCE,MURUROA,WTN,-21.984,-138.844,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,IPHITOS,SHAFT
19870630,1987,87023,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PANCHUELA,SHAFT
19870707,1987,87024,USSR,JAKUTS RUSS,HFS,62.11,112.77,5.6,0,0,15,15,PEACEFUL NUCLEAR EXPLOSION,NEVA,SHAFT
19870716,1987,87025,UK,NTS,HFS,37.104,-116.023,5,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,MIDLAND,SHAFT
19870717,1987,87026,USSR,SEMI KAZAKH,HFS,49.797,78.235,6.4,4.2,0,20,150,SOVIET NUCLEAR STUDY,NA,TUNNEL
19870724,1987,87027,USSR,JAKUTS RUSS,HFS,62.7,112.7,5.3,0,0,15,15,PEACEFUL NUCLEAR EXPLOSION,NEVA,SHAFT
19870802,1987,87028,USSR,SEMI KAZAKH,HFS,49.828,78.898,6.1,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19870802,1987,87029,USSR,NZ RUSS,HFS,73.289,54.713,5.6,0,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19870812,1987,87030,USSR,JAKUTS RUSS,HFS,61.426,112.708,5.5,0,0,3.2,3.2,PEACEFUL NUCLEAR EXPLOSION,NEVA,SHAFT
19870813,1987,87031,USA,NTS,HFS,37.061,-116.045,6.1,4.2,0,20,150,WEAPONS DEVELOPMENT PROGRAM,TAHOKA,SHAFT
19870918,1987,87033,USSR,SEMI KAZAKH,HFS,49,78,3.9,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19870924,1987,87034,USA,NTS,HFS,37.228,-116.375,5.9,4.2,0,20,150,WEAPONS DEVELOPMENT PROGRAM,LOCKNEY,SHAFT
19871003,1987,87035,USSR,W KAZAKH,HFS,47.633,56.218,5,3.2,0,8.5,8.5,PEACEFUL NUCLEAR EXPLOSION,BATOLIT,SHAFT
19871016,1987,87036,USSR,SEMI KAZAKH,HFS,49,78,4.4,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19871023,1987,87037,USA,NTS,HFS,37.142,-116.079,5.2,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,BORATE,SHAFT
19871023,1987,87038,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,HELENOS,SHAFT
19871105,1987,87039,FRANCE,MURUROA,WTN,-22.34,-138.97,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PASIPHAE,SHAFT
19871115,1987,87040,USSR,SEMI KAZAKH,HFS,49.872,78.795,7.1,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19871119,1987,87041,FRANCE,HURUROA,WTN,-21.878,-139.037,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,PELEE,SHAFT
19871129,1987,87042,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,DANAE,SHAFT
19871201,1987,87047,USA,NTS,DOE,36.996,-116.004,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,WACO,SHAFT
19871202,1987,87043,USA,NTS,DOE,37.235,-116.163,0,0,0,0,20,BRITISH/FRENCH/US NUCLEAR STUDY,MISSION CYBER,TUNNEL
19871213,1987,87044,USSR,SEMI KAZAKH,HFS,49.955,78.852,7.1,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19871220,1987,87045,USSR,SEMI KAZAKH,HFS,49.753,78.024,5.2,0,0,0.001,20,SOVIET NUCLEAR STUDY,NA,TUNNEL
19871227,1987,87046,USSR,SEMI KAZAKH,HFS,49.831,78.744,7.4,4.5,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19880206,1988,88001,USSR,SEMI KAZAKH,HFS,49.799,78.064,4.8,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19880213,1988,88002,USSR,SEMI KAZAKH,HFS,49.905,78.905,7.1,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19880215,1988,88003,USA,NTS,HFS,37.314,-116.471,5.4,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,KERNVILLE,SHAFT
19880403,1988,88004,USSR,SEMI KAZAKH,HFS,49.884,78.965,7.1,4.4,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19880407,1988,88005,USA,NTS,DOE,37.013,-116.044,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,ABILENE,SHAFT
19880422,1988,88006,USSR,SEMI KAZAKH,HFS,49.822,78.119,5,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19880504,1988,88007,USSR,SEMI KAZAKH,HFS,49.928,78.769,7.2,4.4,0,20,150,SOVIET NUCLEAR STUDY,NA,SHAFT
19880507,1988,88008,USSR,NZ RUSS,HFS,73.364,54.445,6.4,3.8,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19880511,1988,88009,FRANCE,MURUROA,WTN,-21.867,-139.072,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,NELEE,SHAFT
19880513,1988,88010,USA,NTS,HFS,37.124,-116.072,4.9,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,SCHELLBOURNE,SHAFT
19880521,1988,88011,USA,NTS,DOE,37.032,-115.987,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,LAREDO,SHAFT
19880525,1988,88012,FRANCE,MURUROA,WTN,-21.903,-139.009,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,NIOBE,SHAFT
19880602,1988,88013,USA,NTS,HFS,37.26,-116.441,5.5,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,COMSTOCK,SHAFT
19880614,1988,88014,USSR,SEMI KAZAKH,HFS,50.045,79.005,5.7,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19880616,1988,88015,FRANCE,MURUROA,WTN,-21,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,ANTIGONE,SHAFT
19880622,1988,88016,USA,NTS,DOE,37.166,-116.072,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,RHYOLITE,SHAFT
19880622,1988,88042,USA,NTS,DOE,37,-116,0,0,0,0,150,US/FRANCE NUCLEAR SAFETY TESTING,NIGHTINGALE,SHAFT
19880623,1988,88017,FRANCE,MURUROA,WTN,-21.906,-139.016,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,DEJANIRE,SHAFT
19880707,1988,88018,USA,NTS,HFS,37.252,-116.377,5.9,4.3,0,0,150,WEAPONS DEVELOPMENT PROGRAM,ALAMO,SHAFT
19880817,1988,88019,USA,NTS,HFS,37.297,-116.307,5.6,4.1,0,0,150,WEAPONS DEVELOPMENT PROGRAM,KEARSARGE,SHAFT
19880822,1988,88020,USSR,TYUMEN RUSS,HFS,66.316,78.548,5.4,3.4,0,15,15,PEACEFUL NUCLEAR EXPLOSION,RUBIN,SHAFT
19880823,1988,88039,USA,NTS,DOE,37.001,-116.005,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,HARLINGEN A/B,SHAFT
19880830,1988,88021,USA,NTS,HFS,37.086,-116.069,5.3,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,BULLFROG,SHAFT
19880906,1988,88022,USSR,ARKHAN RUSS,HFS,61.331,47.955,5,3,0,8.5,8.5,PEACEFUL NUCLEAR EXPLOSION,RUBIN,SHAFT
19880914,1988,88023,USSR,SEMI KAZAKH,HFS,49.833,78.808,7.1,4.5,0,20,150,SOVIET NUCLEAR STUDY,NA,SHAFT
19880929,1988,88025,CHINA,LOP NOR,HFS,41.75,88.474,4.9,0,0,1,20,WEAPONS DEVELOPMENT PROGRAM,NA,UNDERGROUND
19881013,1988,88026,USA,NTS,HFS,37.089,-116.049,6.1,4.2,0,0,150,WEAPONS DEVELOPMENT PROGRAM,DALHART,SHAFT
19881018,1988,88027,USSR,SEMI KAZAKH,HFS,49.866,78.081,5.2,0,0,0.001,20,BRITISH/FRENCH/US NUCLEAR STUDY,NA,TUNNEL
19881025,1988,88028,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,ACRISIOS,SHAFT
19881105,1988,88029,FRANCE,MURUROA,WTN,-21.883,-139.046,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,THRASYMEDEE,SHAFT
19881109,1988,88040,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,MONAHANS A/B,SHAFT
19881112,1988,88030,USSR,SEMI KAZAKH,HFS,50.078,78.988,6.3,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19881123,1988,88031,USSR,SEMI KAZAKH,HFS,49.818,78.071,5.6,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19881123,1988,88032,FRANCE,MURUROA,WTN,-21.991,-138.907,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,PHERES,SHAFT
19881130,1988,88033,FRANCE,FANGATAUFA,WTN,-22.244,-138.836,0,0,0,0,150,WEAPONS DEVELOPMENT PROGRAM,CYCNOS,SHAFT
19881204,1988,88034,USSR,NZ RUSS,HFS,73.387,54.998,6.7,4,0,0,150,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19881209,1988,88041,USA,NTS,DOE,37,-116,0,0,0,0,20,US/FRANCE NUCLEAR SAFETY TESTING,KAWICH A-W/A-B,SHAFT
19881210,1988,88035,USA,NTS,HFS,37.199,-116.209,5.1,0,0,0,150,BRITISH/FRENCH/US NUCLEAR STUDY,MISTY ECHO,TUNNEL
19881217,1988,88036,USSR,SEMI KAZAKH,HFS,49.886,78.926,0,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19881228,1988,88037,USSR,SEMI KAZAKH,HFS,50,78,3.9,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19890122,1989,89001,USSR,SEMI KAZAKH,HFS,49.924,78.831,0,4.4,0,0.001,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19890210,1989,89002,USA,NTS,HFS,37.077,-116.001,5.4,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,TEXARKANA,SHAFT
19890212,1989,89003,USSR,SEMI KAZAKH,HFS,49.925,78.74,7,4.4,0,20,150,WEAPONS DEVELOPMENT PROGRAM,NA,SHAFT
19890217,1989,89004,USSR,SEMI KAZAKH,HFS,49.868,78.079,5.1,0,0,0.001,20,WEAPONS DEVELOPMENT PROGRAM,NA,TUNNEL
19890224,1989,89005,USA,NTS,DOE,37.128,-116.122,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,KAWICH R/B,SHAFT
19890309,1989,89006,USA,NTS,HFS,37.143,-116.067,5.1,0,0,20,150,WEAPONS DEVELOPMENT PROGRAM,INGOT,SHAFT
19890511,1989,89007,FRANCE,MURUROA,WTN,-21.881,-138.978,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,EPEIOS,SHAFT
19890515,1989,89008,USA,NTS,HFS,37.108,-116.121,4.6,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,PALISADE 1-3,SHAFT
19890520,1989,89009,FRANCE,MURUROA,WTN,-21,-139,0,0,0,0,5,WEAPONS DEVELOPMENT PROGRAM,TECMESSA,SHAFT
19890526,1989,89010,USA,NTS,DOE,37.086,-116.055,0,0,0,0,20,WEAPONS DEVELOPMENT PROGRAM,TULIA,SHAFT
